puzzle_id,template_id,variant_type,category,domain_label,gold_label,model_name,seed,temperature,top_p,option_order,raw_output,sampled_letter,sampled_label,argmax_letter,argmax_label,parsed_label,is_invalid,correct_sampled,correct_argmax,max_prob,entropy_nats,logprob_True,prob_True,logprob_False,prob_False,logprob_Unknown,prob_Unknown,logprob_Paradox,prob_Paradox,logprob_A,prob_A,logprob_B,prob_B,logprob_C,prob_C,logprob_D,prob_D
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,0,0.7,1.0,True|False|Unknown|Paradox,C,C,Unknown,B,False,Unknown,False,False,True,0.4738000777137135,1.025228056087565,-1.965820312293304,0.14005503547431714,-0.7470703124388827,0.4738000777137135,-0.9658203123390101,0.38070905789662246,-5.214843744918458,0.005435828915346812,-1.965820312293304,0.14005503547431714,-0.7470703124388827,0.4738000777137135,-0.9658203123390101,0.38070905789662246,-5.214843744918458,0.005435828915346812
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,1,0.7,1.0,True|False|Paradox|Unknown,B,B,False,B,False,False,False,True,True,0.6028971080710659,1.0901003740823563,-1.6933593748883846,0.18387322928388333,-0.5058593749780058,0.6028971080710659,-2.4433593745445448,0.08685556348805057,-2.0683593747814566,0.12637409915700018,-1.6933593748883846,0.18387322928388333,-0.5058593749780058,0.6028971080710659,-2.0683593747814566,0.12637409915700018,-2.4433593745445448,0.08685556348805057
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,2,0.7,1.0,True|Unknown|False|Paradox,B,B,Unknown,C,False,Unknown,False,False,True,0.7364396801545303,0.7460082135303903,-2.5878906248317946,0.07517696820107085,-0.305908203078316,0.7364396801545303,-1.6806640624086275,0.18624657587847954,-6.148437493500624,0.0021367757659193436,-2.5878906248317946,0.07517696820107085,-1.6806640624086275,0.18624657587847954,-0.305908203078316,0.7364396801545303,-6.148437493500624,0.0021367757659193436
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,3,0.7,1.0,True|Unknown|Paradox|False,B,B,Unknown,B,Unknown,Unknown,False,False,False,0.40050216217160733,1.2759639702896013,-1.2275390624575115,0.2930136412758252,-1.5400390623649707,0.21437335947179684,-0.9150390624716909,0.40050216217160733,-2.3847656248492135,0.0921108370807707,-1.2275390624575115,0.2930136412758252,-0.9150390624716909,0.40050216217160733,-2.3847656248492135,0.0921108370807707,-1.5400390623649707,0.21437335947179684
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,4,0.7,1.0,True|Paradox|False|Unknown,A,A,True,B,Paradox,True,False,False,False,0.44674872203733224,1.2690080334686593,-1.5869140624419251,0.2045364692835207,-1.4306640624331457,0.23912735915584568,-2.2109374996216826,0.10958744952330132,-0.8056640624712423,0.44674872203733224,-1.5869140624419251,0.2045364692835207,-0.8056640624712423,0.44674872203733224,-1.4306640624331457,0.23912735915584568,-2.2109374996216826,0.10958744952330132
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,5,0.7,1.0,True|Paradox|Unknown|False,A,A,True,C,Unknown,True,False,False,False,0.35944656734908703,1.3111748586816712,-1.304687499953381,0.27132450382715595,-2.242187499676407,0.10625220238343407,-1.0234374999277887,0.35944656734908703,-1.335937499941063,0.26297672644032294,-1.304687499953381,0.27132450382715595,-1.335937499941063,0.26297672644032294,-1.0234374999277887,0.35944656734908703,-2.242187499676407,0.10625220238343407
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,6,0.7,1.0,False|True|Unknown|Paradox,C,C,Unknown,C,Unknown,Unknown,False,False,False,0.4361943184736218,1.0813687905133083,-0.985839843707814,0.3730967720858235,-1.7041015623956604,0.18192165182175632,-0.8295898436578681,0.4361943184736218,-4.73437499803322,0.008787257618798481,-1.7041015623956604,0.18192165182175632,-0.985839843707814,0.3730967720858235,-0.8295898436578681,0.4361943184736218,-4.73437499803322,0.008787257618798481
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,7,0.7,1.0,False|True|Paradox|Unknown,B,B,True,B,True,True,False,False,False,0.552636148215402,1.1680244711590833,-0.593261718734504,0.552636148215402,-1.624999999922536,0.1969522953748997,-2.093749999799071,0.12324959711574952,-2.062499999855269,0.12716195929394872,-1.624999999922536,0.1969522953748997,-0.593261718734504,0.552636148215402,-2.062499999855269,0.12716195929394872,-2.093749999799071,0.12324959711574952
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,8,0.7,1.0,False|Unknown|True|Paradox,A,A,False,C,True,False,False,True,False,0.5190435083045734,1.0576180887911921,-0.6557617187044746,0.5190435083045734,-1.9052734374051827,0.14878108419629907,-1.1552734374476294,0.3149695577018475,-4.0624999988967305,0.017205849797280126,-1.9052734374051827,0.14878108419629907,-1.1552734374476294,0.3149695577018475,-0.6557617187044746,0.5190435083045734,-4.0624999988967305,0.017205849797280126
P01_abstract,P01,abstract,Transitive,Symbolic,False,meta-llama/Llama-3.2-3B-Instruct,9,0.7,1.0,False|Unknown|Paradox|True,C,C,Paradox,B,Unknown,Paradox,False,False,False,0.42676575368118125,1.3008875340030008,-1.726562499894936,0.17790243402304784,-1.4140624999487987,0.24316379663677243,-0.8515624999730114,0.42676575368118125,-1.8828124998898925,0.15216801565899848,-1.4140624999487987,0.24316379663677243,-0.8515624999730114,0.42676575368118125,-1.8828124998898925,0.15216801565899848,-1.726562499894936,0.17790243402304784
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,0,0.7,1.0,False|Paradox|True|Unknown,C,C,True,A,False,True,False,False,True,0.453968324810317,1.1527261880916921,-1.0390624999561708,0.35372356128080185,-0.7895507812246365,0.453968324810317,-3.007812499584484,0.04939087586803356,-1.9453124999342337,0.14291723804084752,-0.7895507812246365,0.453968324810317,-1.9453124999342337,0.14291723804084752,-1.0390624999561708,0.35372356128080185,-3.007812499584484,0.04939087586803356
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,1,0.7,1.0,False|Paradox|Unknown|True,A,A,False,A,False,False,False,True,True,0.5788236563157154,1.1433329804240273,-1.9843749999065396,0.13748266896991893,-0.5468749999791469,0.5788236563157154,-1.9531249998661238,0.14184683736082815,-1.9531249999175215,0.14184683735353754,-0.5468749999791469,0.5788236563157154,-1.9531249999175215,0.14184683735353754,-1.9531249998661238,0.14184683736082815,-1.9843749999065396,0.13748266896991893
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,2,0.7,1.0,Unknown|True|False|Paradox,B,B,True,C,False,True,False,False,True,0.8073834798404631,0.5634777340270319,-1.776367187468799,0.16925743122156903,-0.21398925779797273,0.8073834798404631,-3.777343749796696,0.022884143686083384,-7.652343745852524,0.00047494525188453303,-3.777343749796696,0.022884143686083384,-1.776367187468799,0.16925743122156903,-0.21398925779797273,0.8073834798404631,-7.652343745852524,0.00047494525188453303
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,3,0.7,1.0,Unknown|True|Paradox|False,D,D,False,D,False,False,False,True,True,0.6198944941096409,0.9296002630304945,-1.3535156249840679,0.2583473900072107,-0.4782714843525697,0.6198944941096409,-2.166015624956791,0.11464095938529444,-4.945312499743933,0.00711715649785385,-2.166015624956791,0.11464095938529444,-1.3535156249840679,0.2583473900072107,-4.945312499743933,0.00711715649785385,-0.4782714843525697,0.6198944941096409
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,4,0.7,1.0,Unknown|False|True|Paradox,A,A,Unknown,B,False,Unknown,False,False,True,0.580805211401125,0.9786523036272695,-1.2939453124692322,0.2742190268235907,-0.5434570312337854,0.580805211401125,-1.9814453124339277,0.13788598597222984,-4.949218749030134,0.007089775803054512,-1.9814453124339277,0.13788598597222984,-0.5434570312337854,0.580805211401125,-1.2939453124692322,0.2742190268235907,-4.949218749030134,0.007089775803054512
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,5,0.7,1.0,Unknown|False|Paradox|True,A,A,Unknown,B,False,Unknown,False,False,True,0.6012337164858943,1.0208182436552047,-1.7900390624427955,0.1669565732746495,-0.508789062486174,0.6012337164858943,-1.5712890624554656,0.20778081256139214,-3.728515624815202,0.024028897678064126,-1.5712890624554656,0.20778081256139214,-0.508789062486174,0.6012337164858943,-3.728515624815202,0.024028897678064126,-1.7900390624427955,0.1669565732746495
P01_artificial,P01,artificial,Transitive,Vorbian station,False,meta-llama/Llama-3.2-3B-Instruct,6,0.7,1.0,Unknown|Paradox|True|False,D,D,False,D,False,False,False,True,True,0.718629661079801,0.8914442224499278,-2.8613281248833857,0.05718778294776911,-0.33032226559640665,0.718629661079801,-2.142578124954356,0.11734171167164195,-2.2363281249385425,0.10684084430078801,-2.142578124954356,0.11734171167164195,-2.2363281249385425,0.10684084430078801,-2.8613281248833857,0.05718778294776911,-0.33032226559640665,0.718629661079801
